SlowK,SlowD,RSI,MACD,MACD_Hist,MACD_Signal,EMA,CCI,Aroon Down,Aroon Up,1. open,2. high,3. low,4. close,5. volume,Trend label
100.0,100.0,86.0262,0.049,0.0453,0.0037,0.3313,83.3333,50.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0379,0.0455,-0.0076,0.3072,111.1111,60.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0231,0.0421,-0.019,0.2797,166.6667,70.0,100.0,0.5,0.5,0.5,0.5,0.0,1
100.0,100.0,86.0262,0.0039,0.0335,-0.0295,0.2482,274.5098,80.0,100.0,0.5,0.5,0.5,0.5,2100.0,1
100.0,88.8889,61.6989,-0.0206,0.0173,-0.0379,0.2122,112.069,0.0,100.0,0.25,0.25,0.25,0.25,0.0,1
100.0,66.6667,61.6989,-0.0261,0.0161,-0.0422,0.2068,88.1543,10.0,100.0,0.25,0.25,0.15,0.25,20000.0,1
66.6667,38.8889,61.6989,-0.0328,0.0135,-0.0463,0.2006,191.6264,20.0,100.0,0.25,0.25,0.25,0.25,0.0,1
33.3333,25.9259,61.6989,-0.0409,0.0088,-0.0496,0.1936,111.1111,30.0,100.0,0.15,0.25,0.15,0.25,4000.0,1
16.6667,27.7778,29.4782,-0.0506,0.0012,-0.0518,0.1855,-49.5868,40.0,30.0,0.15,0.15,0.15,0.15,0.0,1
27.7778,33.3333,29.4782,-0.0521,0.0001,-0.0521,0.1906,-57.5326,50.0,40.0,0.15,0.15,0.15,0.15,0.0,1
38.8889,35.1852,29.4782,-0.0532,-0.001,-0.0522,0.1964,-67.6329,60.0,50.0,0.15,0.15,0.15,0.15,0.0,1
33.3333,29.6296,29.4782,-0.0538,-0.0019,-0.0519,0.2031,-82.2006,70.0,60.0,0.15,0.15,0.15,0.15,0.0,1
33.3333,33.3333,29.4782,-0.0539,-0.0024,-0.0514,0.2106,-68.4524,80.0,70.0,0.2,0.2,0.15,0.15,6000.0,-1
22.2222,44.4444,29.4782,-0.0531,-0.0023,-0.0508,0.2193,-128.5956,90.0,80.0,0.15,0.15,0.15,0.15,0.0,1
44.4444,70.3704,29.4782,-0.0514,-0.0012,-0.0503,0.2292,-188.1566,100.0,90.0,0.1,0.17,0.1,0.15,10100.0,1
66.6667,77.7778,29.4782,-0.0485,0.0015,-0.05,0.2405,-103.4483,100.0,0.0,0.25,0.25,0.15,0.15,10000.0,-1
100.0,66.6667,46.2134,-0.0441,0.0063,-0.0503,0.2534,96.7742,80.0,10.0,0.25,0.25,0.25,0.25,0.0,-1
66.6667,33.3333,46.2134,-0.048,0.0039,-0.0519,0.2539,62.5,90.0,0.0,0.25,0.25,0.25,0.25,0.0,1
33.3333,11.1111,46.2134,-0.0522,0.0006,-0.0529,0.2545,3.2051,100.0,10.0,0.2,0.25,0.2,0.25,3500.0,1
0.0,0.0,32.1791,-0.0569,-0.0039,-0.053,0.2551,-59.3607,100.0,20.0,0.2,0.2,0.2,0.2,0.0,1
0.0,0.0,32.1791,-0.057,-0.0049,-0.0521,0.263,-68.6275,100.0,30.0,0.2,0.2,0.2,0.2,0.0,1
0.0,3.7037,32.1791,-0.0562,-0.0054,-0.0509,0.272,-81.4815,100.0,40.0,0.2,0.2,0.2,0.2,300.0,1
0.0,7.4074,32.1791,-0.0544,-0.0049,-0.0495,0.2823,-102.7132,100.0,50.0,0.2,0.2,0.2,0.2,4000.0,1
11.1111,11.1111,32.1791,-0.0514,-0.0031,-0.0483,0.294,-139.6396,100.0,60.0,0.2,0.2,0.2,0.2,1000.0,1
11.1111,7.4074,32.1791,-0.0467,0.0008,-0.0475,0.3075,-178.3626,100.0,70.0,0.25,0.25,0.2,0.2,1000.0,-1
11.1111,3.7037,37.3596,-0.0401,0.0076,-0.0477,0.3228,-216.2162,100.0,80.0,0.3,0.3,0.2,0.25,3000.0,-1
0.0,11.1111,43.6899,-0.0361,0.0135,-0.0496,0.3332,-152.7778,100.0,90.0,0.3,0.3,0.3,0.3,12800.0,-1
0.0,33.3333,43.6899,-0.0357,0.0173,-0.053,0.338,-142.8571,100.0,0.0,0.35,0.35,0.3,0.3,10500.0,-1
33.3333,66.6667,50.6402,-0.0345,0.0228,-0.0573,0.3434,25.641,40.0,0.0,0.35,0.35,0.35,0.35,0.0,-1
66.6667,83.3333,50.6402,-0.0377,0.0253,-0.063,0.3425,-10.101,50.0,10.0,0.35,0.35,0.35,0.35,0.0,1
100.0,82.8283,50.6402,-0.0411,0.0282,-0.0693,0.3414,-24.6517,60.0,20.0,0.35,0.35,0.35,0.35,0.0,1
83.3333,60.101,50.6402,-0.045,0.0314,-0.0764,0.3402,-33.5097,70.0,0.0,0.35,0.35,0.35,0.35,0.0,1
65.1515,37.3737,50.6402,-0.0492,0.0351,-0.0843,0.3388,-46.2653,0.0,10.0,0.35,0.35,0.35,0.35,0.0,1
31.8182,15.6566,50.6402,-0.0539,0.0391,-0.093,0.3372,-55.8266,0.0,20.0,0.35,0.35,0.35,0.35,700.0,1
15.1515,11.7172,50.6402,-0.0591,0.0437,-0.1028,0.3353,-38.4762,10.0,30.0,0.3,0.35,0.3,0.35,2400.0,1
0.0,21.5873,46.5752,-0.0648,0.0489,-0.1137,0.3332,-31.8021,0.0,40.0,0.35,0.35,0.3,0.3,9700.0,1
20.0,44.4444,50.3037,-0.0662,0.0598,-0.126,0.338,6.7829,10.0,50.0,0.35,0.35,0.35,0.35,9000.0,-1
44.7619,65.0794,50.3037,-0.072,0.0689,-0.1409,0.3362,12.945,20.0,60.0,0.4,0.4,0.35,0.35,1000.0,-1
68.5714,80.3175,53.7917,-0.0784,0.0797,-0.1581,0.3343,40.5717,30.0,70.0,0.41,0.41,0.4,0.4,26300.0,-1
81.9048,82.5397,54.4716,-0.0905,0.0876,-0.1781,0.3249,51.5731,40.0,80.0,0.4,0.41,0.4,0.41,4000.0,1
90.4762,72.0635,53.9477,-0.1057,0.0943,-0.2,0.3127,58.2857,0.0,90.0,0.4,0.4,0.4,0.4,8500.0,1
75.2381,50.4762,60.1795,-0.1225,0.1011,-0.2235,0.3003,129.7348,10.0,100.0,0.5,0.5,0.5,0.5,39500.0,-1
50.4762,41.1111,60.1795,-0.1523,0.0965,-0.2488,0.2717,128.3784,20.0,100.0,0.25,0.5,0.25,0.5,165200.0,1
25.7143,48.254,43.9104,-0.1882,0.0848,-0.2729,0.2391,-20.0617,30.0,70.0,0.15,0.19,0.15,0.19,47000.0,1
47.1429,67.4603,43.9104,-0.1996,0.0945,-0.2941,0.2461,-6.7526,40.0,80.0,0.19,0.19,0.19,0.19,500.0,-1
71.9048,80.6349,43.9104,-0.2114,0.1064,-0.3178,0.2542,-1.5361,50.0,90.0,0.3,0.3,0.1,0.19,12400.0,-1
83.3333,83.3333,55.6793,-0.2233,0.1211,-0.3444,0.2633,206.5814,60.0,100.0,0.45,0.45,0.41,0.41,1800.0,-1
86.6667,75.5556,58.2333,-0.2577,0.117,-0.3746,0.2424,243.7811,70.0,0.0,0.1,0.45,0.1,0.45,49500.0,1
80.0,56.9444,38.5836,-0.3018,0.102,-0.4039,0.2127,-14.9254,80.0,10.0,0.2,0.2,0.14,0.14,4000.0,1
60.0,31.6667,42.0278,-0.3223,0.1071,-0.4294,0.2231,22.4451,90.0,20.0,0.17,0.2,0.15,0.2,3000.0,-1
30.8333,15.6197,39.6016,-0.3498,0.1064,-0.4561,0.2264,-38.0952,100.0,30.0,0.05,0.19,0.05,0.17,51900.0,1
4.1667,10.2991,28.8874,-0.3767,0.106,-0.4827,0.2344,-163.3142,100.0,40.0,0.05,0.05,0.05,0.05,500.0,1
11.859,15.5769,32.3282,-0.3935,0.1158,-0.5092,0.2608,-64.9065,40.0,50.0,0.15,0.15,0.12,0.13,12200.0,-1
14.8718,17.4359,33.2185,-0.4172,0.121,-0.5382,0.2795,-11.7253,50.0,60.0,0.2,0.2,0.15,0.15,1000.0,-1
20.0,27.0085,35.4128,-0.4435,0.1249,-0.5684,0.298,45.7516,60.0,70.0,0.2,0.2,0.2,0.2,10000.0,-1
17.4359,33.1624,34.6356,-0.4757,0.1239,-0.5996,0.312,23.1556,70.0,80.0,0.18,0.19,0.18,0.19,12000.0,1
43.5897,38.4615,31.6759,-0.5089,0.1217,-0.6306,0.3294,-41.9867,80.0,90.0,0.15,0.15,0.15,0.15,0.0,1
38.4615,23.9316,31.6759,-0.5397,0.1213,-0.6611,0.355,45.1547,90.0,100.0,0.18,0.7,0.15,0.15,22000.0,-1
33.3333,11.1111,32.5719,-0.5713,0.1201,-0.6914,0.3843,-54.778,100.0,20.0,0.12,0.18,0.05,0.18,8100.0,1
0.0,0.0,30.2027,-0.6063,0.1152,-0.7214,0.4135,-51.2821,10.0,30.0,0.14,0.14,0.14,0.14,0.0,1
0.0,2.6263,30.2027,-0.638,0.1122,-0.7502,0.4526,-55.9072,20.0,40.0,0.14,0.14,0.14,0.14,0.0,1
0.0,14.1414,30.2027,-0.6693,0.109,-0.7783,0.4972,-60.8035,30.0,50.0,0.14,0.14,0.14,0.14,0.0,1
7.8788,34.5455,30.2027,-0.6995,0.106,-0.8055,0.5483,-69.9018,40.0,60.0,0.15,0.15,0.14,0.14,300.0,-1
34.5455,60.4714,30.3778,-0.7278,0.1042,-0.832,0.6066,-78.1893,50.0,0.0,0.15,0.15,0.15,0.15,9100.0,-1
61.2121,68.6195,31.1914,-0.7544,0.1036,-0.858,0.6718,-58.0357,60.0,0.0,0.21,0.21,0.2,0.2,10300.0,-1
85.6566,58.9899,36.672,-0.7825,0.1015,-0.884,0.7392,57.7281,70.0,10.0,0.51,0.51,0.51,0.51,0.0,-1
58.9899,30.4377,36.672,-0.8385,0.0708,-0.9093,0.772,59.9183,80.0,20.0,0.62,0.62,0.51,0.51,5300.0,-1
32.3232,10.7744,32.9796,-0.8978,0.0292,-0.927,0.8094,-23.155,90.0,30.0,0.15,0.4,0.15,0.39,22400.0,1
0.0,0.0,22.0755,-0.9482,-0.0139,-0.9343,0.8693,-100.0,100.0,0.0,0.2,0.2,0.07,0.07,15000.0,1
0.0,0.0,23.4717,-0.9662,-0.0353,-0.9309,0.9835,-91.7342,100.0,10.0,0.2,0.2,0.2,0.2,0.0,-1
0.0,2.2876,23.4717,-0.9883,-0.0663,-0.922,1.0954,-88.477,100.0,20.0,0.2,0.2,0.2,0.2,0.0,1
0.0,7.451,23.4717,-1.0022,-0.0967,-0.9054,1.2233,-79.8109,100.0,30.0,0.2,0.39,0.2,0.2,3300.0,1
6.8627,13.9216,23.4717,-1.0053,-0.124,-0.8813,1.3695,-84.7458,100.0,40.0,0.36,0.4,0.2,0.2,71700.0,-1
15.4902,17.1242,24.7351,-0.9946,-0.1444,-0.8503,1.5366,-75.4458,50.0,50.0,0.65,0.65,0.36,0.36,31400.0,-1
19.4118,16.2092,27.1158,-0.9828,-0.1687,-0.8142,1.7047,-57.0412,60.0,60.0,1.05,1.05,0.65,0.65,5500.0,-1
16.4706,12.6797,27.8649,-0.983,-0.211,-0.772,1.8554,-83.8535,70.0,70.0,0.5,0.74,0.5,0.74,15700.0,1
12.7451,8.8235,22.7425,-0.9782,-0.2589,-0.7192,2.0147,-130.9524,80.0,80.0,0.5,0.5,0.5,0.5,700.0,1
8.8235,4.5752,22.7425,-0.9333,-0.2788,-0.6545,2.2311,-200.0,90.0,90.0,0.55,0.65,0.5,0.5,22000.0,-1
4.902,1.634,23.0184,-0.8624,-0.2776,-0.5848,2.4784,-333.3333,100.0,100.0,2.0,2.0,0.3,0.55,155900.0,-1
0.0,0.0,33.6799,-0.7645,-0.2491,-0.5154,2.7539,37.037,10.0,100.0,2.0,2.0,2.0,2.0,0.0,-1
0.0,11.1111,33.6799,-0.776,-0.3229,-0.4532,2.8616,41.6667,20.0,100.0,2.0,2.0,2.0,2.0,0.0,1
0.0,33.3333,33.6799,-0.7795,-0.407,-0.3724,2.9846,47.619,30.0,100.0,2.0,2.0,2.0,2.0,0.0,1
33.3333,66.6667,33.6799,-0.7725,-0.5019,-0.2707,3.1253,55.5556,40.0,100.0,2.0,2.0,2.0,2.0,0.0,1
66.6667,88.8889,33.6799,-0.7525,-0.6072,-0.1452,3.2861,63.7255,50.0,0.0,2.0,2.0,2.0,2.0,0.0,1
100.0,100.0,33.6799,-0.7159,-0.7225,0.0066,3.4698,21.5264,60.0,10.0,2.0,2.0,2.0,2.0,0.0,1
100.0,88.8889,33.6799,-0.6588,-0.846,0.1872,3.6797,-22.7882,70.0,20.0,2.0,2.0,2.0,2.0,0.0,1
100.0,66.6667,33.6799,-0.5763,-0.975,0.3987,3.9197,-33.833,80.0,30.0,2.0,2.0,2.0,2.0,0.0,1
66.6667,33.3333,33.6799,-0.4626,-1.1051,0.6424,4.1939,-42.2631,90.0,40.0,2.0,2.0,2.0,2.0,0.0,1
33.3333,11.1111,33.6799,-0.3108,-1.2295,0.9187,4.5074,-55.259,100.0,50.0,0.96,2.0,0.96,2.0,1600.0,1
0.0,0.0,24.9913,-0.1126,-1.3387,1.2261,4.8656,-76.1905,100.0,60.0,0.96,0.96,0.96,0.96,500.0,1
0.0,0.0,24.9913,0.248,-1.3128,1.5608,5.4235,-95.9596,100.0,70.0,0.96,0.96,0.96,0.96,0.0,1
0.0,0.0,24.9913,0.7046,-1.1843,1.889,6.0611,-130.9524,100.0,80.0,0.96,0.96,0.96,0.96,0.0,1
0.0,0.0,24.9913,1.2772,-0.9078,2.185,6.7899,-208.3333,100.0,90.0,0.96,0.96,0.96,0.96,0.0,1
0.0,0.0,24.9913,1.9895,-0.4225,2.412,7.6227,-333.3333,100.0,100.0,11.0,11.0,0.96,0.96,1000.0,-1
0.0,0.0,98.7081,2.8696,0.352,2.5176,8.5745,0.0,0.0,100.0,11.0,11.0,11.0,11.0,0.0,-1
0.0,0.0,98.7081,2.929,0.4993,2.4296,8.228,37.037,0.0,100.0,11.0,11.0,11.0,11.0,0.0,1
0.0,11.1111,98.7081,2.9622,0.6574,2.3048,7.8321,41.6667,0.0,100.0,11.0,11.0,11.0,11.0,0.0,1
0.0,33.3333,98.7081,2.9614,0.821,2.1404,7.3795,47.619,10.0,100.0,11.0,11.0,11.0,11.0,0.0,1
33.3333,66.6667,98.7081,2.9174,0.9822,1.9352,6.8623,54.6829,20.0,100.0,11.0,11.0,11.0,11.0,0.0,1
66.6667,88.8889,98.7081,2.8188,1.1292,1.6896,6.2712,62.675,30.0,100.0,11.0,11.0,11.0,11.0,0.0,1
100.0,100.0,98.7081,2.652,1.2446,1.4073,5.5956,74.8539,40.0,100.0,11.0,11.0,11.0,11.0,0.0,1
100.0,93.1129,98.7081,2.4005,1.3043,1.0962,4.8236,94.0728,50.0,100.0,11.0,11.0,11.0,11.0,0.0,1
100.0,75.1148,98.7081,2.0445,1.2744,0.7701,3.9412,127.8103,60.0,100.0,11.0,11.0,11.0,11.0,0.0,1
79.3388,46.0055,98.7081,1.5604,1.1089,0.4515,2.9328,197.9131,70.0,100.0,11.0,11.0,11.0,11.0,0.0,1
46.0055,19.5592,98.7081,0.9198,0.7456,0.1743,1.7804,279.4419,80.0,100.0,5.0,11.0,2.0,11.0,5000.0,1
12.6722,4.2241,92.4114,0.0889,0.101,-0.0121,0.4633,322.542,90.0,100.0,0.51,5.0,0.51,2.0,22400.0,1
0.0,-0.0,26.4395,-0.0567,-0.0193,-0.0373,0.2438,-47.619,100.0,30.0,0.16,0.16,0.16,0.16,0.0,1
0.0,-0.0,26.4395,-0.0543,-0.0218,-0.0325,0.2557,-55.5556,100.0,40.0,0.16,0.16,0.16,0.16,2700.0,1
0.0,-0.0,26.4395,-0.0504,-0.0233,-0.0271,0.2694,-63.7255,100.0,50.0,0.16,0.16,0.16,0.16,0.0,1
0.0,-0.0,26.4395,-0.0447,-0.0235,-0.0212,0.285,-76.6169,100.0,60.0,0.16,0.16,0.16,0.16,0.0,1
0.0,11.1111,26.4395,-0.0369,-0.0215,-0.0154,0.3029,-90.7104,100.0,70.0,0.16,0.16,0.16,0.16,0.0,1
0.0,33.3333,26.4395,-0.0263,-0.0163,-0.01,0.3233,-107.8788,100.0,80.0,0.16,0.16,0.16,0.16,0.0,1
33.3333,66.6667,26.4395,-0.0124,-0.0065,-0.0059,0.3466,-129.2517,100.0,90.0,0.16,0.16,0.16,0.16,0.0,1
66.6667,88.8889,26.4395,0.0055,0.0098,-0.0043,0.3733,-79.0698,100.0,100.0,0.51,0.51,0.16,0.16,800.0,-1
100.0,100.0,91.754,0.0283,0.035,-0.0067,0.4038,76.1905,60.0,100.0,0.51,0.51,0.51,0.51,0.0,-1
100.0,88.8889,91.754,0.0213,0.0367,-0.0154,0.3886,95.9596,70.0,100.0,0.51,0.51,0.51,0.51,0.0,1
100.0,66.6667,91.754,0.0121,0.0367,-0.0246,0.3713,130.9524,80.0,100.0,0.51,0.51,0.51,0.51,0.0,1
66.6667,33.3333,91.754,0.0001,0.0339,-0.0338,0.3514,208.3333,90.0,100.0,0.51,0.51,0.51,0.51,0.0,1
33.3333,11.1111,91.754,-0.0151,0.0272,-0.0423,0.3288,333.3333,100.0,100.0,0.3,0.51,0.3,0.51,1400.0,1
0.0,0.0,33.9123,-0.0344,0.0147,-0.0491,0.3029,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.037,0.0157,-0.0528,0.3033,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0399,0.0168,-0.0567,0.3038,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.043,0.0179,-0.0609,0.3043,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0463,0.0191,-0.0654,0.3049,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0499,0.0203,-0.0701,0.3056,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0537,0.0215,-0.0752,0.3064,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0578,0.0228,-0.0806,0.3074,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0621,0.0241,-0.0863,0.3084,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,400.0,1
0.0,0.0,33.9123,-0.0668,0.0255,-0.0923,0.3096,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,1100.0,1
0.0,0.0,33.9123,-0.0718,0.0269,-0.0987,0.311,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0771,0.0282,-0.1054,0.3126,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0828,0.0296,-0.1125,0.3144,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,200.0,1
0.0,0.0,33.9123,-0.0889,0.0309,-0.1199,0.3164,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.0954,0.0322,-0.1276,0.3188,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1022,0.0335,-0.1356,0.3214,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1094,0.0346,-0.144,0.3245,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1171,0.0356,-0.1527,0.328,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1252,0.0364,-0.1615,0.332,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,200.0,1
0.0,0.0,33.9123,-0.1336,0.037,-0.1706,0.3366,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1425,0.0374,-0.1799,0.3418,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1518,0.0375,-0.1893,0.3478,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1614,0.0373,-0.1986,0.3546,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1713,0.0367,-0.2079,0.3624,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1814,0.0357,-0.2171,0.3713,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.1917,0.0343,-0.226,0.3815,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2021,0.0325,-0.2346,0.3931,66.6667,100.0,100.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2124,0.0303,-0.2427,0.4064,66.6667,100.0,0.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2225,0.0278,-0.2503,0.4216,-37.037,100.0,10.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2321,0.0251,-0.2573,0.439,-41.6667,100.0,20.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2411,0.0225,-0.2635,0.4589,-47.619,100.0,30.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2489,0.0202,-0.2692,0.4816,-55.5556,100.0,40.0,0.3,0.3,0.3,0.3,0.0,1
0.0,0.0,33.9123,-0.2553,0.0189,-0.2742,0.5075,-55.5556,100.0,0.0,0.3,0.3,0.3,0.3,3200.0,1
0.0,11.1111,33.9123,-0.2598,0.0191,-0.2789,0.5371,-65.7182,100.0,10.0,0.3,0.3,0.3,0.3,0.0,1
0.0,32.0988,33.9123,-0.2618,0.0219,-0.2837,0.571,-77.9874,100.0,20.0,0.3,0.3,0.3,0.3,0.0,1
33.3333,62.963,33.9123,-0.2604,0.0288,-0.2892,0.6097,-97.9248,100.0,30.0,0.3,0.3,0.3,0.3,0.0,1
62.963,81.4815,33.9123,-0.2549,0.0415,-0.2964,0.654,-132.2379,100.0,40.0,0.3,0.3,0.3,0.3,900.0,1
92.5926,80.2469,46.5127,-0.2442,0.0625,-0.3067,0.7046,55.5556,70.0,50.0,0.7,0.7,0.7,0.7,0.0,-1
88.8889,59.2593,46.5127,-0.2677,0.0547,-0.3224,0.7052,66.6667,80.0,60.0,0.7,0.7,0.7,0.7,0.0,1
59.2593,40.7407,46.5127,-0.2938,0.0422,-0.336,0.706,81.1594,90.0,70.0,0.7,0.7,0.7,0.7,100.0,1
29.6296,43.2099,46.5127,-0.3228,0.0238,-0.3466,0.7068,21.6049,100.0,80.0,0.3,0.7,0.3,0.7,1000.0,1
33.3333,66.6667,29.2703,-0.3552,-0.0027,-0.3525,0.7078,-144.3167,100.0,90.0,0.3,0.3,0.3,0.3,500.0,1
66.6667,77.7778,29.2703,-0.3506,0.0013,-0.3519,0.766,-72.0391,100.0,100.0,0.75,0.75,0.3,0.3,500.0,-1
100.0,66.6667,41.445,-0.3397,0.0125,-0.3522,0.8326,150.3268,80.0,0.0,0.75,0.75,0.75,0.75,0.0,-1
66.6667,33.3333,41.445,-0.3666,-0.0112,-0.3553,0.8444,168.0912,90.0,10.0,0.75,0.75,0.75,0.75,0.0,1
33.3333,11.1111,41.445,-0.3956,-0.0431,-0.3525,0.8579,12.7827,100.0,20.0,0.3,0.75,0.3,0.75,100.0,1
-0.0,-0.0,15.9635,-0.4268,-0.0851,-0.3417,0.8733,-97.9619,100.0,0.0,0.51,0.51,0.3,0.3,2700.0,1
-0.0,-0.0,19.5337,-0.4147,-0.0942,-0.3205,0.9552,-58.5048,100.0,0.0,0.51,0.51,0.51,0.51,0.0,-1
-0.0,-0.0,19.5337,-0.4146,-0.1176,-0.2969,1.0188,-66.6484,100.0,0.0,0.51,0.51,0.51,0.51,0.0,1
-0.0,-0.0,19.5337,-0.4084,-0.1409,-0.2675,1.0915,-77.5785,100.0,10.0,0.51,0.51,0.51,0.51,0.0,1
-0.0,-0.0,19.5337,-0.3945,-0.1622,-0.2323,1.1746,-93.1734,100.0,20.0,0.51,0.51,0.51,0.51,0.0,1
-0.0,-0.0,19.5337,-0.3711,-0.1794,-0.1917,1.2695,-97.6684,100.0,0.0,0.55,0.55,0.51,0.51,17500.0,-1
-0.0,-0.0,20.0378,-0.3358,-0.1889,-0.1469,1.378,-106.8075,100.0,10.0,0.55,0.55,0.55,0.55,100.0,-1
-0.0,-0.0,20.0378,-0.29,-0.1903,-0.0997,1.4963,-105.5367,100.0,20.0,1.0,1.0,0.55,0.55,200.0,-1
-0.0,-0.0,26.1979,-0.2272,-0.1752,-0.0521,1.6315,-87.963,100.0,30.0,1.0,1.0,1.0,1.0,0.0,-1
-0.0,9.4444,26.1979,-0.1897,-0.1814,-0.0083,1.7217,-111.7705,100.0,40.0,1.0,1.0,1.0,1.0,0.0,1
-0.0,28.3333,26.1979,-0.139,-0.176,0.037,1.8248,-148.6898,100.0,50.0,1.15,1.15,1.0,1.0,2500.0,-1
28.3333,56.6667,28.313,-0.0722,-0.1533,0.0811,1.9427,-197.9823,100.0,60.0,1.25,1.25,1.15,1.15,500.0,-1
56.6667,77.2222,29.7543,-0.0013,-0.1207,0.1194,2.0559,-243.8272,100.0,70.0,2.1,2.1,1.25,1.25,1100.0,-1
85.0,90.0,48.733,0.0791,-0.0704,0.1495,2.1711,-15.873,80.0,0.0,2.1,2.1,2.1,2.1,0.0,-1
90.0,95.0,48.733,0.094,-0.0731,0.1671,2.1812,-25.641,90.0,10.0,2.1,2.1,2.1,2.1,200.0,1
95.0,88.1481,48.733,0.1117,-0.0737,0.1854,2.1928,-179.798,100.0,20.0,2.25,2.25,1.25,2.1,1800.0,-1
